date,open,high,low,close,volume
1537197139,290.0400085449219,295.0,288.1300048828125,293.0899963378906,2139507.0
1536931800,288.760009765625,297.3299865722656,286.5199890136719,295.20001220703125,6763600.0
1536845400,288.0199890136719,295.0,285.17999267578125,289.4599914550781,6340300.0
1536759000,281.44000244140625,292.5,278.6499938964844,290.5400085449219,10015400.0
1536672600,279.4700012207031,282.0,273.54998779296875,279.44000244140625,9170000.0
1536586200,273.260009765625,286.0299987792969,271.0,285.5,14283500.0
1536327000,260.1000061035156,268.3500061035156,252.25,263.239990234375,22491900.0
1536240600,284.79998779296875,291.1700134277344,278.8800048828125,280.95001220703125,7480800.0
1536154200,285.04998779296875,286.7799987792969,277.17999267578125,280.739990234375,7720800.0
1536067800,296.94000244140625,298.19000244140625,288.0,288.95001220703125,8350500.0
1535722200,302.0,305.30999755859375,298.6000061035156,301.6600036621094,5375100.0
1535635800,302.260009765625,304.6000061035156,297.7200012207031,303.1499938964844,7216700.0
1535549400,310.2699890136719,311.8500061035156,303.69000244140625,305.010009765625,7447400.0
1535463000,318.4100036621094,318.8800048828125,311.19000244140625,311.8599853515625,7649100.0
1535376600,318.0,322.44000244140625,308.80999755859375,319.2699890136719,13079300.0
1535117400,320.70001220703125,323.8500061035156,319.3999938964844,322.82000732421875,3602600.0
1535031000,319.1400146484375,327.32000732421875,318.1000061035156,320.1000061035156,5147300.0
1534944600,320.8699951171875,323.8800048828125,314.6700134277344,321.6400146484375,5946000.0
1534858200,310.6099853515625,324.7900085449219,309.0,321.8999938964844,13172200.0
1534771800,291.70001220703125,308.5,288.20001220703125,308.44000244140625,17402300.0
1534512600,323.5,326.7699890136719,303.5299987792969,305.5,18958600.0
1534426200,339.9100036621094,342.2799987792969,333.82000732421875,335.45001220703125,6064000.0
1534339800,341.9100036621094,344.489990234375,332.1400146484375,338.69000244140625,9101300.0
1534253400,358.45001220703125,359.20001220703125,347.1000061035156,347.6400146484375,6986400.0
1534167000,361.1300048828125,363.19000244140625,349.0199890136719,356.4100036621094,10450200.0
1533907800,354.0,360.0,346.0,355.489990234375,11552000.0
1533821400,365.54998779296875,367.010009765625,345.7300109863281,352.45001220703125,17103700.0
1533735000,369.0899963378906,382.6400146484375,367.1199951171875,370.3399963378906,24571200.0
1533648600,343.8399963378906,387.4599914550781,339.1499938964844,379.57000732421875,30875800.0
1533562200,345.4599914550781,354.9800109863281,341.82000732421875,341.989990234375,8564300.0
1533303000,347.80999755859375,355.0,342.5299987792969,348.1700134277344,13656500.0
1533216600,328.44000244140625,349.989990234375,323.1600036621094,349.5400085449219,23215000.0
1533130200,297.989990234375,303.0,293.0,300.8399963378906,10129400.0
1533043800,292.25,298.32000732421875,289.07000732421875,298.1400146484375,5076900.0
1532957400,295.8999938964844,296.1000061035156,286.1300048828125,290.1700134277344,6814100.0
1532698200,307.25,307.69000244140625,295.3399963378906,297.17999267578125,5703300.0
1532611800,304.8500061035156,310.70001220703125,303.6400146484375,306.6499938964844,4630500.0
1532525400,296.739990234375,309.6199951171875,294.5,308.739990234375,7075400.0
1532439000,304.4200134277344,307.7200012207031,292.54998779296875,297.42999267578125,9590800.0
1532352600,301.8399963378906,305.5,292.8599853515625,303.20001220703125,10992900.0
1532093400,321.2300109863281,323.239990234375,311.7099914550781,313.5799865722656,5162200.0
1532007000,316.3299865722656,323.5400085449219,314.010009765625,320.2300109863281,5915300.0
1531920600,325.0,325.5,316.25,323.8500061035156,5624200.0
1531834200,308.80999755859375,324.739990234375,308.5,322.69000244140625,6996200.0
1531747800,311.7099914550781,315.1600036621094,306.25,310.1000061035156,7818700.0
1531488600,315.5799865722656,319.5799865722656,309.25,318.8699951171875,5869800.0
1531402200,321.42999267578125,323.2300109863281,312.7699890136719,316.7099914550781,5721200.0
1531315800,315.79998779296875,321.94000244140625,315.07000732421875,318.9599914550781,4884100.0
1531229400,324.55999755859375,327.67999267578125,319.20001220703125,322.4700012207031,9471500.0
1531143000,311.989990234375,318.5199890136719,308.0,318.510009765625,7596800.0
1530883800,304.95001220703125,312.07000732421875,302.0,308.8999938964844,8865500.0
1530797400,313.760009765625,314.3900146484375,296.2200012207031,309.1600036621094,17476400.0
1530624600,331.75,332.489990234375,309.69000244140625,310.8599853515625,12282600.0
1530538200,360.07000732421875,364.7799987792969,329.8500061035156,335.07000732421875,18759800.0
1530279000,353.3299865722656,353.8599853515625,342.4100036621094,342.95001220703125,6492400.0
1530192600,348.6600036621094,357.0199890136719,346.1099853515625,349.92999267578125,8398000.0
1530106200,345.0,350.7900085449219,339.5,344.5,8333700.0
1530019800,336.04998779296875,343.54998779296875,325.79998779296875,342.0,7452500.0
1529933400,330.1199951171875,338.4700012207031,327.5,333.010009765625,6931300.0
1529674200,351.5400085449219,352.25,332.0,333.6300048828125,10266100.0
1529587800,362.0,366.2099914550781,346.2699890136719,347.510009765625,7967100.0
1529501400,358.0400085449219,364.3800048828125,352.0,362.2200012207031,8383700.0
1529415000,365.1600036621094,370.0,346.25,352.54998779296875,12761900.0
1529328600,355.3999938964844,373.7300109863281,354.5,370.8299865722656,12073200.0
1529069400,353.8399963378906,364.6700134277344,351.25,358.1700134277344,10848300.0
1528983000,347.6300048828125,358.75,346.6000061035156,357.7200012207031,10981000.0
1528896600,346.7099914550781,347.20001220703125,339.79998779296875,344.7799987792969,9469800.0
1528810200,344.70001220703125,354.9700012207031,338.0,342.7699890136719,22347400.0
1528723800,322.510009765625,334.6600036621094,322.5,332.1000061035156,13183500.0
1528464600,319.0,324.4800109863281,317.1499938964844,317.6600036621094,8205200.0
1528378200,316.1499938964844,330.0,313.5799865722656,316.0899963378906,14345300.0
1528291800,300.5,322.1700134277344,297.4800109863281,319.5,18767300.0
1528205400,297.70001220703125,297.79998779296875,286.739990234375,291.1300048828125,5995200.0
1528119000,294.3399963378906,299.0,293.54998779296875,296.739990234375,4767300.0
1527859800,285.8599853515625,291.95001220703125,283.8399963378906,291.82000732421875,5411400.0
1527773400,287.2099914550781,290.3699951171875,282.92999267578125,284.7300109863281,5919700.0
1527687000,283.2900085449219,295.010009765625,281.6000061035156,291.7200012207031,7489700.0
1527600600,278.510009765625,286.5,276.1499938964844,283.760009765625,5651100.0
1527255000,277.6300048828125,279.6400146484375,275.6099853515625,278.8500061035156,3875100.0
1527168600,278.3999938964844,281.1099853515625,274.8900146484375,277.8500061035156,4193000.0
1527082200,277.760009765625,279.9100036621094,274.0,279.07000732421875,5953100.0
1526995800,287.760009765625,288.0,273.4200134277344,275.010009765625,8945800.0
1526909400,281.3299865722656,291.489990234375,281.29998779296875,284.489990234375,9182600.0
1526650200,284.6499938964844,284.6499938964844,274.0,276.82000732421875,7251900.0
1526563800,285.8999938964844,289.19000244140625,283.9700012207031,284.5400085449219,4420600.0
1526477400,283.8299865722656,288.80999755859375,281.55999755859375,286.4800109863281,5674000.0
1526391000,285.010009765625,286.9599914550781,280.5,284.17999267578125,9519200.0
1526304600,303.32000732421875,304.94000244140625,291.6199951171875,291.9700012207031,7286800.0
1526045400,307.70001220703125,308.8800048828125,299.0799865722656,301.05999755859375,4679600.0
1525959000,307.5,312.989990234375,304.1099853515625,305.0199890136719,5651600.0
1525872600,300.4100036621094,307.010009765625,300.04998779296875,306.8500061035156,5727400.0
1525786200,300.79998779296875,307.75,299.0,301.9700012207031,5930000.0
1525699800,297.5,305.9599914550781,295.1700134277344,302.7699890136719,8678200.0
1525440600,283.0,296.8599853515625,279.5199890136719,294.0899963378906,8569400.0
1525354200,278.7900085449219,288.0400085449219,275.2300109863281,284.45001220703125,17352100.0
1525267800,298.57000732421875,306.8500061035156,297.7799987792969,301.1499938964844,8970400.0
1525181400,293.510009765625,300.82000732421875,293.2200012207031,299.9200134277344,4625600.0
1525095000,293.6099853515625,298.7300109863281,292.5,293.8999938964844,4228200.0
1524835800,285.3699951171875,294.4700012207031,283.8299865722656,294.0799865722656,4364600.0
1524749400,278.75,285.7900085449219,276.5,285.4800109863281,4356000.0
1524663000,283.5,285.1600036621094,277.25,280.69000244140625,4013600.0
1524576600,285.0,287.0899963378906,278.4599914550781,283.4599914550781,5685300.0
1524490200,291.2900085449219,291.6199951171875,282.3299865722656,283.3699951171875,4893400.0
1524231000,295.1700134277344,299.9800109863281,289.75,290.239990234375,5627900.0
1524144600,291.0799865722656,301.010009765625,288.54998779296875,300.0799865722656,6090600.0
1524058200,291.0799865722656,300.239990234375,288.1600036621094,293.3500061035156,6557700.0
1523971800,288.8699951171875,292.1700134277344,282.510009765625,287.69000244140625,7000000.0
1523885400,299.0,299.6600036621094,289.010009765625,291.2099914550781,6338500.0
1523626200,303.6000061035156,303.95001220703125,295.9800109863281,300.3399963378906,7327200.0
1523539800,302.32000732421875,303.95001220703125,293.67999267578125,294.0799865722656,7608800.0
1523453400,300.739990234375,308.9800109863281,299.6600036621094,300.92999267578125,7482900.0
1523367000,298.9700012207031,307.1000061035156,293.67999267578125,304.70001220703125,10989800.0
1523280600,300.3699951171875,309.5,289.2099914550781,289.6600036621094,10249800.0
